4.498600760245948571e+00,7.402368570770525480e+01,8.729245419704287912e-01
7.446166948164321120e+00,6.817687469779411913e+01,8.395997243686248446e-01
9.440502919182995001e+00,7.735597383256950366e+01,8.382378676899728820e-01
1.799398180743811082e+00,7.759404446616142081e+01,7.977205888642333598e-01
3.512299778756331037e+00,7.568721132479072367e+01,8.609084443907879525e-01
7.553155912937807415e+00,7.649053265815030045e+01,8.509442611068038786e-01
1.246386691611686004e+01,7.495642791729517285e+01,8.539034892416347278e-01
2.779123885076982603e+00,7.747051787817092361e+01,8.156202816790296684e-01
7.639922680926591880e+00,7.241737157565981420e+01,8.720230142579691313e-01
8.849069784682850326e+00,7.165167669168849329e+01,8.674975282045380709e-01
1.288533089891572736e+01,7.572764004791793013e+01,8.457404728615791623e-01
1.150874715949298732e+01,7.205453481289751494e+01,7.257192995963854809e-01
9.404542767052591401e+00,7.516135034048249963e+01,8.614817782210630881e-01
1.033084195778072001e+01,7.601232517637707531e+01,7.374006484168003084e-01
1.426228485514002564e+01,7.732139593710010672e+01,7.462226380955778726e-01
1.190666727599949226e+01,7.566154163623099294e+01,8.504932841129608789e-01
5.528545393066700342e+00,7.470118483066684689e+01,7.333065060830497028e-01
1.114906765874077443e+01,7.515944133365175617e+01,7.304859847744779033e-01
1.074002140335628397e+01,7.813834663313025430e+01,7.908599020852318251e-01
8.268952372515158800e+00,7.732523687008324487e+01,8.302019478455310297e-01
5.605246790777077770e+00,7.525517357047334599e+01,7.380752835334107864e-01
8.856733822336428474e+00,6.779904864341077086e+01,8.003674691902722405e-01
2.384974534678188096e+00,7.411421386610041395e+01,8.692831794644961807e-01
1.498113117919081461e+01,7.499364552860210154e+01,7.336028348694509926e-01
8.130646486763403402e+00,6.856607866540319662e+01,8.368436305916833184e-01
1.031687047357376308e+01,6.891987930477534974e+01,7.590844562135443674e-01
8.265600633148812992e-01,7.250081708167171257e+01,8.733824871667055234e-01
1.423010878753049724e+01,7.312675147583797752e+01,8.260950218380238574e-01
1.145239594048613085e+01,7.808299521875036930e+01,7.987819140907237436e-01
1.460594061840280666e+01,7.312015834015281257e+01,8.147192951962272112e-01
1.208486906437459218e+01,7.681554249769985176e+01,8.355293617247001592e-01
7.167802194863539533e+00,7.584541510799202513e+01,7.440752650650548361e-01
1.182897372770908717e+01,6.875909471676629892e+01,7.844663728221921151e-01
9.386532495188461667e+00,6.839897268885526671e+01,7.691197386649117895e-01
2.366632501980554526e-01,7.048748154115651232e+01,8.693002277099097785e-01
6.202831846946034844e+00,7.654706751585830204e+01,7.564418443166178729e-01
3.964434862136840820e+00,7.103490352630615234e+01,8.693003177642821822e-01
8.876642523563024412e+00,7.547853984748344658e+01,7.388537968292674396e-01
3.161768745929130375e+00,6.758830851088120539e+01,7.746570526121607791e-01
6.716469189003085205e+00,7.363066997433199390e+01,7.304140251647891491e-01
7.162749047988940632e+00,7.745912252158731803e+01,7.830769714237504342e-01
7.963778208615325482e+00,7.031945422661253531e+01,7.377224474237821239e-01
1.501979204967219061e+01,7.520368707569912203e+01,7.382982387325736084e-01
2.250267227288579086e+00,6.808628615110725946e+01,8.412931553426499232e-01
8.984788798375488383e+00,7.557903963035002448e+01,7.406993378267207051e-01
1.487362628365575823e+01,7.674569587785762792e+01,7.507920360352962064e-01
1.382796930034807525e+00,7.021057081101055530e+01,8.660273329822918420e-01
1.432846794639104537e+01,7.190732793916016874e+01,8.094770755406093254e-01
1.372834885305027441e+01,7.032764770641392715e+01,7.675730764854502564e-01
1.362558841705322266e+01,7.739209175109863281e+01,7.563566446304321733e-01
1.257362862434686690e+01,6.978941468005373849e+01,8.177739562755972358e-01
1.614139302566853118e+00,7.356390098251765153e+01,7.342493749320802010e-01
2.157087604309278372e+00,6.775378870731863401e+01,7.712300480964309202e-01
5.653873926016068197e+00,7.694396969561671540e+01,8.275528576116459867e-01
1.852949040876314957e+00,6.799363628828557182e+01,8.374913358366398164e-01
1.409208655357360840e+01,7.566919326782226562e+01,8.226403713226317915e-01
1.219654377181871574e+01,7.671705787190533954e+01,7.487280066934660638e-01
1.255820920847219924e+01,7.562839322665553254e+01,8.411010052440789364e-01
7.736551122320557639e+00,7.700421913715766209e+01,8.291253030047731620e-01
5.793844143533400937e-01,7.139869470917550132e+01,7.326408228009191337e-01
1.116633961124340857e+01,7.762345456292334234e+01,7.741824603793632242e-01
1.207454032888292339e+01,7.176967445752148933e+01,8.477058016532968976e-01
7.263367549054777328e+00,6.786678991314349219e+01,7.957835286047807433e-01
8.822420941259921934e-01,7.415959085576685084e+01,7.386505823173865615e-01
4.956001580582996446e+00,6.818020983424040082e+01,8.325782616267201064e-01
2.600229297994427480e+00,7.469972415501803198e+01,8.605363497156683916e-01
7.432467480559260764e+00,7.152539781740543390e+01,8.631459404027634896e-01
6.040645930920339524e+00,7.334409024194621907e+01,8.656078672092861748e-01
1.333106803903423199e+01,7.773801787988760736e+01,7.931418245673167444e-01
2.127483140282353968e+00,7.323325297333377648e+01,7.349842756904007013e-01
1.217153681837544532e+01,7.715665253812346691e+01,7.594106422597337591e-01
9.165941545608488283e+00,7.747342564890017513e+01,7.837248504208187416e-01
1.212421657216508208e+01,6.918194625662528097e+01,7.930708248043256692e-01
3.031323339091058777e+00,6.917367211789533599e+01,8.541930681019703764e-01
5.945581960241499431e+00,7.181618804990735327e+01,8.651868267045115246e-01
1.472551584243774414e+01,7.677577018737792969e+01,7.868820190429688388e-01
1.380670819238765112e+01,7.295105300099626788e+01,8.280165073955121358e-01
3.991986362532577992e+00,6.789528038214933758e+01,8.238479979435365808e-01
1.399014164017564177e+01,7.717284384197684233e+01,7.604027631041310187e-01
1.359098270464175151e+01,7.535193182512398380e+01,8.296007391062529823e-01
1.435257092999931317e+01,7.624096396416666721e+01,8.077783352506993086e-01
7.044065227872406965e+00,7.425499569638557773e+01,7.372426378786375301e-01
1.911142726880903142e+00,7.113698498217553379e+01,7.359724022593182591e-01
4.898237475021695708e+00,7.286367639891642511e+01,8.663509727329667953e-01
6.321748978915629813e+00,6.817082057581927756e+01,7.768053493684561328e-01
9.408988959725396839e+00,7.702531325866877410e+01,8.242304101815942641e-01
1.312910701783280665e+01,7.637073769405893131e+01,7.472922669484621805e-01
5.226821975432870637e+00,7.032396944408719719e+01,7.410098467862682448e-01
1.346280537458466497e+01,7.746067338422162152e+01,7.980322669276911363e-01
7.819287523712644905e+00,7.680933384663762808e+01,8.279310370684642706e-01
5.276434737449680057e+00,7.260051049138968438e+01,8.650455679056137104e-01
5.578172532636785697e+00,7.598412220428122055e+01,8.421788685389939300e-01
1.028668485032597246e+01,7.484959743014502465e+01,7.384119807919586886e-01
1.350167137624103475e+01,7.038300838500805412e+01,7.742366368395369181e-01
1.305752500795184723e+01,7.274771931710751005e+01,7.361804957729386478e-01
1.225262454598404815e+01,7.761636310436182384e+01,7.848427707739620285e-01
1.744537177077319923e+00,6.749351702139435361e+01,8.053589122771764863e-01
9.558603039398889223e+00,7.742865382908692595e+01,7.928082620865319896e-01
3.466878768709262371e+00,7.170307140354825037e+01,7.356338937346409423e-01
3.935448431750976361e+00,7.691460775379479742e+01,8.073641962952140538e-01
2.628846472807569334e+00,7.244988278372085233e+01,8.666710992259011315e-01
8.260999917984008789e+00,7.490519046783447266e+01,7.415970563888549805e-01
1.482328238657794062e+00,6.906030235936566442e+01,7.518972288843555063e-01
8.038252112606420141e+00,7.717636965665229809e+01,7.846424296421885547e-01
6.058510024811623929e+00,7.620312208083177552e+01,8.373938086388490465e-01
9.933115519668017868e+00,7.735306939159539752e+01,7.829142626885268186e-01
1.022938644225243010e+01,7.638606276958859098e+01,7.550849440381064426e-01
1.030004314980653035e+01,7.281246517721433520e+01,7.344682512981388633e-01
1.551563347893622824e+00,7.010607841544114649e+01,8.599185769755328668e-01
1.115564169702311936e+01,7.406080461807465554e+01,7.356052774433521346e-01
1.209022798095388929e+01,7.682061701223928196e+01,8.232718102265421667e-01
1.096016744267982723e+01,7.742080147573537374e+01,8.050655444317407206e-01
1.148083001514520518e+01,7.742752212363321007e+01,8.055025992487012676e-01
2.003845108372321882e+00,6.759418044169503048e+01,8.095577937201530183e-01
1.115131042900786973e+01,7.716683192699559868e+01,7.704707723731235580e-01
8.590620602555368635e+00,6.854102545437120853e+01,8.136338707516650448e-01
5.532780250054183391e+00,7.419269907185491775e+01,7.401476728225875323e-01
8.276442563004843933e+00,7.425189288241182339e+01,7.389408633908679525e-01
7.103534083132378996e+00,7.708839820109554353e+01,7.908772739118392625e-01
1.635474770660438670e+00,7.656794326256517991e+01,7.856630784025315783e-01
1.298735460739958469e+01,7.745652429892372481e+01,7.824408724815339333e-01
4.479850953623024878e+00,7.622099361473340196e+01,7.666816914037815067e-01
1.330197114999897856e+01,7.742252245822336931e+01,7.855038632211855942e-01
2.666043732322991855e-01,7.181959189680884492e+01,7.372521238226057427e-01
7.505536007558058387e+00,6.850537004057295576e+01,8.194250585949448551e-01
6.863668039944206711e+00,6.964799178588745576e+01,8.455491149744108759e-01
1.234311183659620070e+01,7.020978430326357511e+01,8.178361312629593982e-01
2.317287469751593054e+00,7.431490649614087829e+01,7.437578850959223331e-01
1.229633381837716755e+01,7.507265710753199528e+01,8.398531957604911113e-01
8.095542751403050019e+00,7.394365175694822767e+01,7.383225936502013642e-01
8.649682276203538578e-01,7.449138319614999659e+01,8.558996906125950765e-01
1.168212980399014000e+01,7.283251303283471145e+01,7.365402253063512150e-01
4.299425093666200404e+00,7.080962938201038526e+01,7.405706782952288236e-01
5.017437421123542407e+00,7.660913925414507730e+01,7.773419988766130384e-01
1.930763721466064453e+00,7.651955604553222656e+01,8.169931888580321822e-01
3.584139872677061689e+00,6.779845014537400516e+01,7.946910921256677973e-01
8.817199608881981732e+00,6.854770453832857413e+01,7.891024390723472282e-01
1.289440206994575533e+01,7.736583014392023472e+01,7.800699176116852041e-01
6.774963243921564349e+00,6.969586372177259648e+01,7.519758604499777732e-01
9.477002588685310869e+00,6.989162117386359796e+01,7.544024215464411043e-01
8.249413355377402723e+00,7.701221454221361284e+01,7.826313741891561815e-01
8.034067660424712543e+00,7.616379995912711820e+01,8.360084178550943879e-01
6.185567378997802734e+00,6.850684165954589844e+01,8.240767240524291548e-01
2.271987511078376265e+00,7.598119700601321824e+01,7.684683405912516863e-01
1.411706802637971059e+01,7.559943294180044404e+01,8.123160444016024329e-01
4.477562875995236169e+00,7.632022906075019364e+01,7.714340014936502676e-01
1.229062162556716231e+01,7.158922209196660447e+01,8.357931299988333729e-01
1.026878889972059028e+01,7.127128397052516107e+01,7.424212939837071534e-01
6.596775704160098286e+00,7.245959087722715708e+01,8.608971826514066894e-01
1.007214763069617547e+01,7.618601730637109881e+01,7.560523206655758166e-01
1.288502535556955486e+01,7.019626192420697919e+01,7.744445374335267029e-01
6.666208550900719843e+00,6.844006483699047294e+01,7.786626848304392112e-01
7.667853272113499763e+00,7.116943683543631494e+01,8.564841302505741272e-01
7.955842473323087916e+00,6.861773611520038685e+01,7.788302112287166512e-01
1.277864555276309133e+01,7.501198941778973506e+01,7.414602117000930193e-01
9.102052934404692763e+00,7.495568275544377457e+01,8.491820826227252095e-01
4.745081524269176398e+00,6.862954995004949410e+01,8.323268397312690858e-01
1.127191599744398687e+01,7.160029855463776016e+01,8.443525111980545450e-01
4.058557280713542603e+00,7.241196204378731238e+01,8.624625224945876578e-01
1.070286715537021038e+01,7.624268448960812350e+01,7.562834750244058490e-01
1.141910084432188910e+01,7.205739870462578267e+01,8.458667614491206521e-01
6.487198406931162786e+00,7.493030519587487959e+01,8.506169054116545780e-01
8.324281780806039421e+00,7.090083377064725312e+01,7.434180297461782105e-01
3.768606555906768296e-01,7.516231629909592016e+01,7.557398961056560616e-01
4.590566057754294604e+00,7.066010445596884892e+01,8.571641979043175263e-01
6.399675356702944740e+00,7.105801535146201786e+01,7.414236530347425580e-01
1.403591476218629630e+01,7.326441785724196620e+01,8.164863619763119695e-01
8.609629107683593574e+00,7.072793460959678669e+01,7.451500569640071570e-01
5.927692013829293671e+00,6.868680835993178846e+01,7.700285859594484528e-01
9.862829755097735074e+00,6.883416938122580575e+01,7.956760295475746592e-01
6.916791992062764294e+00,6.889789843968338801e+01,8.293836246878152352e-01
8.739219355935322397e+00,6.947718861333359541e+01,8.334358316762011665e-01
8.215250503043108665e+00,7.692430604514437675e+01,7.832082557329560490e-01
7.585427275606194897e+00,6.979525097288187396e+01,8.425354380829002121e-01
1.096341683833366076e+01,7.721682959630958010e+01,8.026021815299940743e-01
6.470123173721596288e+00,6.994880553018234082e+01,7.506263639195918103e-01
8.150549856146094285e+00,7.421374106090826217e+01,7.414819126171370289e-01
8.433443021109818361e+00,7.424687239112550685e+01,8.535886328723494287e-01
1.088629925160245548e+01,7.237377713747314090e+01,8.489715221403739687e-01
1.739253513594215317e+00,7.558608512491417741e+01,8.398391092756070098e-01
1.196140290667222672e+01,7.550446179316116968e+01,8.361053216253322429e-01
7.238516798680675102e+00,6.945249364654355873e+01,8.385263200614270218e-01
8.659251928329467773e+00,7.055911540985107422e+01,8.473367214202880415e-01
1.007106304168701172e+00,7.645042896270751953e+01,7.922394275665283203e-01
9.126400508235491316e+00,7.643547291693565171e+01,7.656038836821956739e-01
5.911155517216820421e+00,6.992353481276076366e+01,7.507365919582613678e-01
1.279538464615659787e+00,7.534449575729641424e+01,8.423272397813312828e-01
1.175299256506384893e+01,7.508063182035111538e+01,8.400762540017154834e-01
9.627634718709291661e+00,7.120340709375753363e+01,8.483022327039645427e-01
4.768942525327241277e+00,6.912201223950252427e+01,8.392003016195206389e-01
3.151656211786530548e+00,7.451855445284888901e+01,7.485268436503343947e-01
2.885126874612935932e+00,7.493595310424709055e+01,8.505516305255681475e-01
8.223324530129254128e+00,6.946898223392933858e+01,8.340248561977625652e-01
8.329496073332910200e+00,7.400861926679313285e+01,7.411781470513192360e-01
3.819885253906250000e+00,7.399120330810546875e+01,8.581540346145630771e-01
6.490954540020367425e+00,7.512383678443168833e+01,7.505936859731376920e-01
1.014730437535623508e+01,6.899499121560418757e+01,7.990246227059475403e-01
1.233535593780276507e+01,7.060839636599331470e+01,7.600331814841899680e-01
1.743794724330047341e+00,7.624481781858163743e+01,7.815382551076786033e-01
5.720778815627575398e+00,7.574531106631697241e+01,7.604068698531964987e-01
1.273229243999447480e+00,7.306419132844281705e+01,7.415906204314610672e-01
4.300414852826571988e+00,7.213162243612617885e+01,7.393423160022096763e-01
3.528659561472578865e+00,7.404358123194043628e+01,7.449762726897104503e-01
1.416171543641695507e+01,7.644425632306240459e+01,7.643758408249916592e-01
1.403121327958703546e+01,7.452223045106038057e+01,7.450608094410946514e-01
1.003420947558092635e+01,7.039752791079868643e+01,8.380909583487359260e-01
2.538704605718062890e+00,7.641832626702722564e+01,8.106828893545801051e-01
7.158150562044043319e+00,7.671483670885407946e+01,8.123988944368909504e-01
3.041151349035305707e+00,7.562512231036669164e+01,8.381419308861312034e-01
2.568122748003597522e+00,7.232333907636994752e+01,8.619307894560856997e-01
1.311638928859012765e+01,7.694506212055688366e+01,8.001353643049692321e-01
1.266412011146482186e+01,7.336674611167339322e+01,7.411516976274783453e-01
8.871632383615912332e+00,7.694934462448402712e+01,7.935615882443258773e-01
6.306741909699814519e-01,7.631395618779619383e+01,7.935767518271998888e-01
8.134417526867965265e+00,7.038438508037512520e+01,7.505251282200220420e-01
9.235320418306159240e+00,7.553594180518123835e+01,7.533820607104437794e-01
7.353467341079315212e+00,7.675305276936396126e+01,7.884127266495564168e-01
8.670461936352564791e+00,7.282202671828760288e+01,8.544290319936860278e-01
1.317693365107319892e+01,7.637885747818762638e+01,7.599685201782531152e-01
1.067578224325869130e+01,7.217665722417882535e+01,7.420004658659378194e-01
5.955274506361861953e+00,6.849683554187726031e+01,7.840956078784435679e-01
9.447778516740070742e+00,7.062613793973601162e+01,8.422473778143804157e-01
9.300871246604259568e+00,7.689936981903555591e+01,7.874159252611359072e-01
1.059147099699397465e+01,7.265385834379577545e+01,8.487200512934655050e-01
1.302201659226164665e+01,7.696541538100902358e+01,7.779273641527812977e-01
2.909908915847006838e+00,7.638042737118367143e+01,8.117167827451547968e-01
7.655455097501153716e+00,7.548112992755960704e+01,8.402941343084553427e-01
7.265280603153833283e+00,7.089103916909432712e+01,8.509990703643979248e-01
5.131853618149899710e+00,7.383774352853544087e+01,7.445256925340015819e-01
7.016804045135875967e+00,6.855122380297646600e+01,7.919018551953680429e-01
1.205574256852150228e+01,7.438212883062317360e+01,8.396682032681728192e-01
5.417889049247731847e+00,7.179400245707898875e+01,7.415896359418241435e-01
1.463208590884083193e+01,7.551774456296328708e+01,7.689701742160937048e-01
1.771498655084179141e+00,7.107138285312453263e+01,8.585403143906862322e-01
4.034760854263971019e+00,6.809269588617075897e+01,8.038869142750904029e-01
9.958890084759463690e+00,7.238034820038592443e+01,7.417680660107442980e-01
1.390696768496847646e+01,7.639688117671278178e+01,7.962114290855766274e-01
3.951549508544853762e-01,7.444639272297433763e+01,7.521628074751569581e-01
6.692196100154252925e+00,7.156289524463824137e+01,8.547079661135972284e-01
8.176736310437963340e+00,7.664262622202021191e+01,8.138600581559206626e-01
9.493150613034173624e-01,6.845444770004381496e+01,8.292336196901562984e-01
7.209449355260480807e+00,7.469754784950059445e+01,8.476790161241287702e-01
1.252895633601445269e+01,7.143004172175474764e+01,7.537858706851496837e-01
2.674386875598734115e+00,7.487392560252044404e+01,8.458815859052555286e-01
9.651041725499563739e+00,7.655753817848504639e+01,8.190594829468880178e-01
6.200418885238374145e+00,7.210999354821217366e+01,8.562678219830841542e-01
1.250428741474962457e+01,7.022380000130812050e+01,7.844167717685328611e-01
1.018331182944164803e+00,6.816111199805675369e+01,7.867750480659485568e-01
1.459004250285991588e+01,7.322845794242981299e+01,7.686171562315848860e-01
1.332402371102313232e+01,7.482646440535967258e+01,7.465987781608142138e-01
1.265566160947981800e+01,7.252870102883386494e+01,7.457969243973217033e-01
8.552251769120843505e+00,6.941537613979483012e+01,8.252929849830965559e-01
1.302932340754889395e+01,7.685752108658107318e+01,7.776797153221328696e-01
1.225905720172569602e+01,7.478781963527393373e+01,7.458105296430819209e-01
8.776589994906132119e+00,7.682478179325553924e+01,7.963852365002519473e-01
1.226549879459836667e+01,7.660180144235516764e+01,8.124221764535480839e-01
7.385169682161988547e+00,7.402878455483710241e+01,8.517754064711235973e-01
5.303602909544464339e+00,7.397651045711512552e+01,8.533382691137441078e-01
6.408833245636790465e+00,7.116828118010030835e+01,8.525721004272426296e-01
3.015324754818280439e+00,7.629555785023475778e+01,8.092643132555068508e-01
3.690794381365030574e+00,7.348758753018331902e+01,7.448035456894136486e-01
8.459104451769647426e+00,7.595253026706853916e+01,8.316311856190852225e-01
5.519451723517089903e+00,7.631123687664666022e+01,8.184474124405716200e-01
1.194042171580894163e+01,7.682507869113166521e+01,8.056963294797352404e-01
1.856519802954342158e+00,6.819039108841536745e+01,7.859542389303261212e-01
1.352683852781547280e+01,7.259675039241649586e+01,8.178759608127237346e-01
1.032266279951839216e+01,7.177192966383417172e+01,8.450991945186191456e-01
1.450571899954333333e+01,7.487983961111041253e+01,7.580178235366127337e-01
6.762015819549560547e+00,7.042433261871337891e+01,7.508310794830321822e-01
1.447004866412191504e+01,7.513910996940039411e+01,7.917523523489982118e-01
7.652501728007626847e-01,7.282539269604589549e+01,8.581343685182555303e-01
4.889080721332868862e+00,7.645982707097363118e+01,8.045338191867297262e-01
1.025383352206613807e+01,7.660710645323574397e+01,7.749479397259066982e-01
4.663148341949799658e+00,6.908800750812453373e+01,8.322112637728347195e-01
1.177865294751316583e+01,7.625943116336296157e+01,7.627246861106599107e-01
2.470036181786565255e+00,7.267768642023824555e+01,8.603034639631359504e-01
6.672737466764920633e+00,7.408887427449120366e+01,8.510956749424718470e-01
7.456662597377700763e+00,6.880808277928342420e+01,8.107989801128341334e-01
5.911524427762464562e+00,6.893361872597971285e+01,7.739409215549777343e-01
2.506973462301766098e+00,7.444995606954614686e+01,7.530267535812148472e-01
5.218359977857026877e+00,7.239971598449133694e+01,8.563657566205722382e-01
2.081704562883889942e+00,7.536711047829220433e+01,7.655034147951509382e-01
1.032394536932231865e+01,7.422950051299311269e+01,7.451481049408624768e-01
2.111306410089341501e+00,6.818350370760707335e+01,8.120192527088786472e-01
1.122332639054119241e+01,7.686618931909110586e+01,8.008461994422859664e-01
1.128554857102145537e+00,7.124600229520818573e+01,8.573091672395165563e-01
1.372838199013269289e+01,7.592740419737759794e+01,7.598017385448599947e-01
4.352812361334606805e+00,7.235222794123467338e+01,7.430755318191600844e-01
7.883698481824396254e+00,7.315858839967674498e+01,7.432415390601718741e-01
2.895576622478532869e+00,7.018719939498296867e+01,8.507211604401381244e-01
3.556534674979610955e+00,7.465136022419227402e+01,7.538422401759170555e-01
3.341862157498435959e+00,7.334357969004746280e+01,8.560749866088923632e-01
7.862771885790000859e+00,6.903678507741541637e+01,8.174780020576299933e-01
1.178162766771571413e+01,7.629375585138032534e+01,8.189387507529302113e-01
8.419755505520123862e+00,7.495137226085434179e+01,7.518749155074704316e-01
6.341560971516214451e+00,7.275964795838333998e+01,8.556970759440805097e-01
1.095142683655627636e+01,6.961294089245228633e+01,7.865483119810393609e-01
1.407490913655046683e+01,7.231381760761800592e+01,7.662256828964485456e-01
1.167406021505169278e+01,7.675495458857942310e+01,8.061661976244252070e-01
5.223967480650064665e+00,7.354444924167042075e+01,7.453461374814798202e-01
1.339023801491338972e+01,7.280232365699363584e+01,7.500866206298366645e-01
1.036350131034851074e+01,6.997530460357666016e+01,8.235662221908569558e-01
6.055222620971299818e+00,7.519358886493711225e+01,7.576464025586103768e-01
1.277766346931457520e+01,7.140109539031982422e+01,8.178980350494384766e-01
1.036216865248802410e+00,7.385379245496611134e+01,7.500037995972778093e-01
7.359761706884981436e+00,6.889879232451977487e+01,7.828040126688478040e-01
8.023710988682196898e+00,7.645065677614508104e+01,8.150441723784849213e-01
5.904618056551260707e+00,6.866441344153091109e+01,8.124992482233532876e-01
9.884751182177938134e+00,6.927623790929509084e+01,7.991207978590220140e-01
6.615844787648242686e+00,7.073165167997237290e+01,7.501264939142935351e-01
2.650641670198632394e+00,7.188364085263793868e+01,8.587973750868616030e-01
7.188643941475342913e+00,7.645524863610762623e+01,7.851189734840042789e-01
8.783143271669359819e+00,7.263450215500691343e+01,7.434483600512089563e-01
2.827252918815176930e+00,7.529930978465189639e+01,7.654854502130901128e-01
4.425670594810072522e+00,7.189019211996642866e+01,8.546428098928720019e-01
1.007200801487713626e+01,7.521808934511473410e+01,7.530996628693074069e-01
2.322918409597235723e+00,6.817388411388250802e+01,8.028731319185913318e-01
9.520482537660940991e+00,7.391186460075820719e+01,7.449784277709112779e-01
1.267218904611590347e+01,7.285516869894068748e+01,8.309976520012312129e-01
4.113814993119434327e+00,6.939637430652248895e+01,7.622656636682335618e-01
1.071502110173049260e+01,6.976003031552744460e+01,7.762121098808449915e-01
4.083411635179113652e+00,7.518850442796002653e+01,7.610636911309973662e-01
4.329687062033242384e+00,7.486983470507652783e+01,8.436961146038590709e-01
1.042096221238822729e+01,7.360149615943839763e+01,8.463288370402757277e-01
1.204309543791929116e+01,7.014395478474276047e+01,7.985681499773820136e-01
5.369420803416246279e+00,7.262577238285142300e+01,7.439146623465286989e-01
4.213848179286517670e+00,6.967295828912293132e+01,7.584590241146063061e-01
1.909518400318058085e+00,7.517052326246144389e+01,8.388957941984640510e-01
8.912517547738694645e+00,7.161997476984481636e+01,7.464408726162996555e-01
1.364582683222065818e+01,7.394175082687711154e+01,8.170799189966448939e-01
1.211569604612315665e+01,7.635964582526659683e+01,8.144806528258096145e-01
3.485319011087739671e-01,7.571267766638626995e+01,7.764735475104919127e-01
1.077876870187596658e+01,7.681130108770943821e+01,7.931318251350980564e-01
8.453355795864823108e+00,7.578772964659063405e+01,8.315567310349237795e-01
7.915360171087435504e+00,7.657613015744038876e+01,7.919196745438359386e-01
3.708895609729072174e+00,7.563053682132398592e+01,7.704643543775649972e-01
8.851746028936274158e+00,7.667133167246956305e+01,7.965099287019845598e-01
9.886774520440376079e+00,7.673920982277506653e+01,8.000730545771147506e-01
1.432557317755694903e+01,7.536493458814732094e+01,7.914428538384727929e-01
4.042913465495232117e+00,7.027063185878844820e+01,7.524948855863742292e-01
4.789630807395106160e+00,6.866294949507346246e+01,8.184812252237861907e-01
1.377570339729354276e-01,7.066596324849562905e+01,7.495176294904852821e-01
1.014009166543270446e+01,7.059125574480435716e+01,8.337747500516973220e-01
1.450773517924057288e+01,7.460699323277347617e+01,7.869131790161896234e-01
1.011207147886444702e+01,7.560023318749176724e+01,8.328013539131260412e-01
3.626533128665705430e+00,7.465701619567971647e+01,8.461788332400976831e-01
2.491914882389709263e+00,7.600130618471109756e+01,7.863601389500598504e-01
1.371471643926467010e+01,7.193054196644422404e+01,7.685072360265003955e-01
5.795676828475859743e+00,6.981049546915207316e+01,7.597361413291932042e-01
1.081777611352695523e+01,7.031534305044247901e+01,7.649883863511437454e-01
1.057324897456512591e+00,7.391282186044135472e+01,7.514254495927745747e-01
5.280377257380422407e+00,6.890052574179961198e+01,7.764669519445357437e-01
8.984059559110590953e+00,6.986749002492132377e+01,8.293620496830406141e-01
