1.433657288551330566e+01,6.997439622879028098e-01
1.004279375076293945e+01,7.121600151062011941e-01
1.653631210327148438e+01,7.392271995544433816e-01
1.631735682487487793e+01,7.151198387145996094e-01
5.840948820114135742e+00,7.222017526626587358e-01
1.343316912651062012e+01,7.131774902343750444e-01
1.364832997322082520e+01,7.124384880065918191e-01
3.189034461975097656e+00,7.260690689086913840e-01
6.186241618526874930e+00,7.256406187540305197e-01
9.213281280776898896e+00,8.674827525034902731e-01
1.603308677673339844e+01,7.233846902847289595e-01
3.013466596603393555e+00,7.324412584304809126e-01
1.608332470403663095e+01,7.730547526256824620e-01
3.674049377441406250e+00,8.685445308685302290e-01
5.805492562507684084e+00,7.321218362228295584e-01
1.538826818755654635e+01,8.072963657431742046e-01
7.408295869827270508e+00,8.646653413772582564e-01
1.545812129974365234e+01,8.036169052124023660e-01
7.292339994984438967e+00,8.636767607210205089e-01
6.548560857772827148e+00,8.644150733947754128e-01
3.339144870275111643e+00,7.371644515222141036e-01
1.097610112707183383e+01,7.298932424416978426e-01
3.736278787951027969e+00,8.643022916217188989e-01
1.600608103674643701e+01,7.428218958809555961e-01
7.685869932174682617e+00,8.614634990692138228e-01
1.305102109909057617e+00,8.637941837310791904e-01
8.663259119437093148e+00,7.342072908992991476e-01
2.421761970440145184e+00,7.389100020275681802e-01
1.347596492233534882e+01,7.271341063634888524e-01
7.836030721664428711e+00,8.606939077377320224e-01
5.490500601945425885e+00,7.375759324576399711e-01
6.556717478720319292e+00,7.371527422902334203e-01
1.592101098694237749e+01,7.604778562775065254e-01
1.434227735048830787e+01,7.265036590101743297e-01
1.398872786011947156e+01,7.273636096956196395e-01
3.810990711913413431e+00,8.618293355558687141e-01
5.560353523697074252e+00,7.386000646470106679e-01
9.393825531005859375e+00,8.578070640563965066e-01
1.582874554998556604e+01,7.740327838478651135e-01
4.985952377319335938e+00,7.390717744827270952e-01
1.474863886833190918e+01,8.182089567184448464e-01
1.148479845403228700e-01,7.419299025000727354e-01
1.154000878367512684e+01,8.518508600885388304e-01
8.913137866939390141e-01,7.417487924974881519e-01
6.135472059249877930e+00,8.589265346527099609e-01
1.208562135696411133e+01,7.331576585769653542e-01
1.425932884216308594e+01,7.281616687774657981e-01
1.027257484523789621e+01,8.550423911770108631e-01
8.401233709426120910e+00,8.578368068371111654e-01
9.681543196755741931e+00,7.364092875706900188e-01
1.331538558006286621e+01,7.314568519592284934e-01
5.134421628487888523e-01,8.593067455152538781e-01
2.043580093825012156e+00,8.606108742005320611e-01
1.213147640228271484e+01,7.339067220687865989e-01
3.591148817394679504e+00,7.430894172678152998e-01
1.535712056443820472e+01,7.315676528076670015e-01
1.574483633041381836e+01,7.407080650329589400e-01
5.328660484579641476e+00,7.410741061980731237e-01
9.572212614683950349e+00,7.381409670271390500e-01
1.702173174315076087e+00,7.444457316675914260e-01
5.103743622857574103e+00,7.417533206288172698e-01
1.575786892736609701e+01,7.666908171158617336e-01
1.420376658439636230e+01,7.309311151504516157e-01
1.538695693016052246e+01,7.943487405776977761e-01
9.820060233419861007e+00,8.531620640047477000e-01
9.384239662391683723e+00,7.396920937789631667e-01
3.823080062866210938e+00,8.575692415237426980e-01
1.574184417724609375e+01,7.494014024734496626e-01
3.336923122406005859e+00,7.451622962951660600e-01
9.685447216033935547e+00,7.396723985671996848e-01
6.149865794149398823e+00,7.427460054273049561e-01
1.307074589572263967e+01,8.381968749075889846e-01
1.224944990712415205e+01,8.442309023696419334e-01
1.422994852066040039e+01,8.235975742340088113e-01
1.096096621664581994e+00,8.559602316123262611e-01
7.216609748397921464e+00,8.540262252414176913e-01
1.146805286407470703e+01,7.386406660079956055e-01
9.971085786819458008e+00,8.499316215515136941e-01
1.398505330085754395e+01,8.270289659500122958e-01
1.506282946301048753e+01,8.023186263217909620e-01
1.211316890406119784e+00,7.470283345660465590e-01
1.507151587444790053e+01,8.005189897666729060e-01
5.610925021586099959e+00,7.445959279009131127e-01
1.393542289733886719e+00,7.473304510116577370e-01
1.526882886886596680e+01,7.375158786773681197e-01
6.348923020345130785e-01,7.475416246775542506e-01
6.192894335677181505e-01,8.550123106780915805e-01
7.099807842495687638e+00,7.438597758985721065e-01
1.185260533538628991e+01,7.389219608791378624e-01
5.641676346177887602e+00,7.450755842253817818e-01
5.482295522059653869e+00,8.535954592240908578e-01
7.583879976997200956e+00,7.437920482076787465e-01
1.553126692771911621e+01,7.795227050781250444e-01
4.198689460754394531e+00,7.461789131164551225e-01
8.152621020948757291e+00,8.519699203654400588e-01
8.252002752481785164e-01,8.541208579144956570e-01
9.736175011645025634e+00,7.423062997372710248e-01
1.080620190318434837e+01,7.411056563667326458e-01
1.418454975036154586e+01,7.356339825988241765e-01
1.147382108943483736e+01,7.402546547843263935e-01
3.358762512595016680e+00,8.545938972965793079e-01
1.103133321649836063e+01,8.467355660618718360e-01
1.613301604902333208e+00,8.535775298917956944e-01
1.194044232368469238e+01,7.397645711898803711e-01
1.105071663856506348e+01,7.411603212356567827e-01
3.942091576972420075e+00,7.474186451267448295e-01
3.720831736707769788e-01,8.533987905385990169e-01
1.365442310247592950e+01,8.294135599836447437e-01
2.961247932130009808e+00,7.475257284086512799e-01
4.703321456909179688e+00,7.470300436019897683e-01
1.209599137306213379e+01,8.419994831085204634e-01
1.456596851348876953e+00,7.491719484329223411e-01
4.263586997985839844e+00,8.530338287353516069e-01
8.232787670133033586e+00,7.445203499027321925e-01
2.060752483711243421e+00,7.491844280076412899e-01
1.498166154178693787e+01,7.383761993239247312e-01
1.308141138248728552e+01,8.351436234931373104e-01
9.430687427520751953e+00,7.441811561584472656e-01
7.703143358230590820e+00,8.504258632659912331e-01
1.433459075702949725e+01,8.167250679889528353e-01
4.060316085815429688e-01,7.502312898635864480e-01
3.287636041641235352e+00,8.524793624877929910e-01
1.332199269682400455e+01,8.313029836227172620e-01
3.445684435544846380e+00,8.521522455537674512e-01
1.901327081456340773e+00,7.505980671976726359e-01
8.763520717620849609e+00,7.458229780197143111e-01
1.142213344573974609e+00,8.515656709671020064e-01
2.444160188685370549e+00,7.508130400996564369e-01
9.014656545566483992e-01,7.509781199466409873e-01
1.062946637002794859e+01,7.441106929764714772e-01
1.760933399200439453e+00,7.510041475296020952e-01
1.552618026733398438e+01,7.574325561523438388e-01
6.434895501221451042e+00,7.479419559749131974e-01
1.020330597913054582e+01,8.460275119046059000e-01
4.285794667958232607e-01,8.509789272455348108e-01
7.605836194982846798e+00,7.473537758315004220e-01
1.405475020408630371e+01,7.393035888671875000e-01
1.311442481344648847e+01,8.324431517538992686e-01
1.103473217105117143e+01,7.440545159916813756e-01
6.182959079742431641e+00,7.486840724945068581e-01
1.504954405468156331e+01,7.941836972403171213e-01
7.389596695319115227e+00,7.479658837110105818e-01
4.946248913653688462e+00,8.499953228287246976e-01
1.083808422088623047e+01,7.446397066116332564e-01
8.418643474578857422e+00,8.479105472564697488e-01
3.402167425842051340e+00,7.517542391900715604e-01
9.749910831451416016e+00,7.460770130157470259e-01
5.178080052440005687e+00,8.493815403243034634e-01
1.273839235305786133e+01,7.420437097549438255e-01
4.705340657410607363e+00,8.499760677358341177e-01
8.635074371903254331e+00,8.473162639992872780e-01
1.539065660669624869e+01,7.737004810514165332e-01
7.894671724696127768e+00,8.482386450300060110e-01
2.214906215667724609e+00,7.523062467575073464e-01
1.135750055313110352e+01,7.444204092025756836e-01
3.488096425065985606e+00,7.511431653166704692e-01
1.403759993911457116e+01,8.189918885752127675e-01
1.000802679937964079e+01,7.462413443423380199e-01
1.518585188603262282e+01,7.467338961578134926e-01
1.233221292495727539e+01,8.365290880203246626e-01
1.527866828470512317e+01,7.480262647107653873e-01
8.136987923749959606e+00,7.480367298321615177e-01
4.722529649734497070e+00,7.508459568023682085e-01
8.607388139929312842e+00,7.477800748678463671e-01
7.563960552215576172e+00,7.486902475357055664e-01
1.290999320024276420e+00,8.500582622225794083e-01
1.308541297912597656e+00,7.530155897140502486e-01
1.429407835006713867e+01,8.143939018249511941e-01
8.352905511856079102e+00,7.482209205627441406e-01
1.453522682189941406e+01,8.088341712951661044e-01
5.452185646772322869e+00,8.476734010168975875e-01
5.736934994442113300e+00,7.503660485536987057e-01
1.221963882446289062e+01,8.369333744049072266e-01
8.243259109684721864e-01,8.490147412224704482e-01
3.302829265594482422e+00,7.527228116989135298e-01
1.210879046657570690e+01,7.443341291998477605e-01
1.426161408424377441e+01,8.140871763229370339e-01
1.159669664611389761e+00,7.536399602417285237e-01
5.833313652501551871e+00,7.508004694617270713e-01
1.339265704154968262e+01,8.271622896194458230e-01
1.260660801540752551e+01,7.437734879970864244e-01
1.469093561172485352e+00,7.539479017257690874e-01
6.484782695770263672e-01,7.542096376419067383e-01
7.953106243699572531e+00,7.495214018101190590e-01
3.343633413314819336e+00,7.536478281021118386e-01
1.438587548816703787e+01,8.109245842903041179e-01
1.508587718009948730e+01,7.481305599212646484e-01
1.302008740132163389e+01,8.305235578158867149e-01
7.946166992187500000e+00,7.499586105346679465e-01
7.779173851013183594e+00,7.495968103408813255e-01
8.488341569900512695e+00,8.455877065658570224e-01
3.899211883544921875e+00,7.532893657684326394e-01
7.941440452773846026e+00,8.449052892498447598e-01
1.310467308657654684e+01,7.439711717831778426e-01
2.684983231107860746e+00,8.483640613906806571e-01
3.859485607360585213e+00,8.483778556882974886e-01
5.059747695922851562e+00,8.465946674346924716e-01
5.712518280077634181e+00,8.464279028615016021e-01
6.100806390511257504e+00,8.466912900366033723e-01
1.411097884178161621e+01,7.434320688247680886e-01
1.901815397793218843e+00,7.549742947053263986e-01
1.369330913527645954e+01,8.217370005859068183e-01
3.086220026016235352e+00,8.477950811386107954e-01
4.743580168628959370e+00,8.467747938120632201e-01
1.001757956830755347e+01,7.488122887145733930e-01
8.922366383518806288e+00,8.442106650295896353e-01
1.787092620820055489e+00,8.485149313130109228e-01
3.327197413181258945e+00,7.543769609044852498e-01
5.591034889221191406e-01,7.555279970169067605e-01
1.097720439652430358e+01,7.476800124042435325e-01
1.511915832482263511e+01,7.851134866115668798e-01
1.522884559328452170e+01,7.755520418274456373e-01
6.344123687527932987e+00,8.460374219069648483e-01
3.410240411758422852e+00,8.463330745697021928e-01
4.011340900630716355e+00,7.540734959554505901e-01
8.518815040588378906e-01,7.553711891174317294e-01
3.832365862256737365e+00,8.472035412101132090e-01
1.214680433273315430e+01,8.346271514892578125e-01
1.263364076614379883e+01,7.455142021179199663e-01
2.228308217424114890e+00,8.474269734700408119e-01
5.290587061009401904e-01,7.556232360459380626e-01
1.040735125541687012e+01,8.413399696350097878e-01
8.236495511361306754e+00,7.510646301809178471e-01
1.147109564299885065e+01,7.478385101794078338e-01
1.986042261123657227e+00,8.471384525299072710e-01
1.173997998237609863e+01,8.366962194442748579e-01
3.700193719696368788e+00,8.461440232869803513e-01
1.520558118820190430e+01,7.571887493133544478e-01
6.621168851852416992e+00,7.525141477584839089e-01
9.386238914895695951e-01,8.462572849918161833e-01
3.193548917770385742e+00,8.466949701309204324e-01
